1.57695	-0.0011	-2.98937254
1.5715	-0.000975	-2.988836107
1.5766	-0.000925	-2.989432161
1.56375	-0.000925	-2.990864142
1.5514	-0.000825	-2.990446269
1.5551	-0.000725	-2.991242368
1.5477	-0.0007875	-2.992298177
1.54565	-0.000675	-2.992437707
1.54865	-0.000675	-2.988002227
1.55025	-0.00065	-2.989929144
1.5433	-0.000675	-2.990108119
1.54215	-0.000725	-2.992158667
1.5397	-0.000775	-2.991780094
1.5554	-0.000775	-2.98990926
1.5481	-0.000825	-2.986891469
1.5405	-0.000825	-2.986891469
1.5571	-0.0008625	-2.986257303
1.5571	-0.0008625	-2.986257303
1.56075	-0.0009	-2.989014886
1.5645	-0.0009	-2.989988799
1.5661	-0.0009	-2.993814114
1.5701	-0.0009	-2.998075016
1.5878	-0.000925	-3.000101806
1.59815	-0.00085	-2.995072491
1.59185	-0.00085	-2.993195494
1.5731	-0.00085	-2.991103005
1.5903	-0.000825	-2.993973821
1.5952	-0.0008	-2.992497511
1.58035	-0.000875	-2.98855807
1.5841	-0.000875	-2.990824337
1.58205	-0.000875	-2.991341925
1.5789	-0.000875	-2.979524335
1.5775	-0.000925	-2.962452248
1.5709	-0.000925	-2.969148767
1.5714	-0.0009	-2.96340062
1.57435	-0.0009	-2.963749228
1.5633	-0.0009	-2.951179647
1.56105	-0.001075	-2.941888235
1.5596	-0.0009	-2.935484193
1.5845	-0.0009	-2.913838972
1.57605	-0.0009	-2.945952123
1.5798	-0.0009	-2.94120621
1.576	-0.00075	-2.926598079
1.55945	-0.000625	-2.922797847
1.5417	-0.00055	-2.940467874
1.5417	-0.00055	-2.940467874
1.5417	-0.00055	-2.940467874
1.56415	-0.0004	-2.937803046
1.57835	-0.0003375	-2.922667703
1.57645	-0.0003125	-2.918678644
1.56045	-0.0003	-2.941547165
1.55825	-0.0003	-2.94446898
1.5494	-0.0003	-2.941869284
1.53285	-0.0002875	-2.942324217
1.53685	-0.0003	-2.940694997
1.5358	-0.0003	-2.942286298
1.5356	-0.0003	-2.945552599
1.5268	-0.0003	-2.942684519
1.52345	-0.0003	-2.936463865
1.52025	-0.000275	-2.936746641
1.5182	-0.000275	-2.937916298
1.51785	-0.0003	-2.941035777
1.50985	-0.0002625	-2.94052465
1.48825	-0.000275	-2.939370844
1.483	-0.000275	-2.938879462
1.4815	-0.000275	-2.939919209
1.47905	-0.000275	-2.939446463
1.46475	-0.000275	-2.939011733
1.4745	-0.0002625	-2.938123961
1.4651	-0.0002625	-2.93882278
1.4688	-0.00025	-2.940430026
1.46215	-0.000275	-2.941300908
1.45645	-0.000275	-2.942646586
1.4591	-0.000275	-2.941111521
1.4497	-0.000275	-2.940486799
1.44965	-0.000275	-2.940430026
1.4502	-0.000275	-2.936407319
1.4656	-0.000275	-2.893590934
1.4643	-0.000275	-2.89746284
1.4816	-0.000275	-2.898079385
1.4825	-0.000275	-2.897444712
1.4804	-0.000275	-2.897589745
1.47865	-0.000275	-2.901877698
1.4767	-0.00025	-2.899549747
1.4795	-0.000225	-2.900567559
1.46975	-0.000225	-2.9037914
1.4712	-0.000225	-2.906110972
1.45555	-0.000225	-2.904065085
1.4613	-0.0002125	-2.903754914
1.4479	-0.000225	-2.899422593
1.46245	-0.0002375	-2.899985825
1.4688	-0.0002375	-2.899658749
1.46885	-0.0002125	-2.898387801
1.4854	-0.0002125	-2.895941239
1.488	-0.0001625	-2.89550692
1.4791	-0.0001625	-2.892652356
1.4735	-0.0001625	-2.907721396
1.46695	-0.0001625	-2.9080328
1.47135	-0.0001625	-2.898551118
1.4719	-0.000175	-2.894168958
1.4776	-0.0001875	-2.892760609
1.4723	-0.000175	-2.895669768
1.4727	-0.0002	-2.89407862
1.4689	-0.0002	-2.929083481
1.4689	-0.0002	-2.929083481
1.4568	-0.0002	-2.917864236
1.4369	-0.0002	-2.900113051
1.4369	-0.0002	-2.900113051
1.4369	-0.0002	-2.900113051
1.4369	-0.0002	-2.900113051
1.43435	-0.0002	-2.897172833
1.43845	-0.0002	-2.894656926
1.44025	-0.0002	-2.89182281
1.4376	-0.000225	-2.890255765
1.4435	-0.000225	-2.891840836
1.4604	-0.000225	-2.889733961
1.46805	-0.000225	-2.881314895
1.4693	-0.0002	-2.876031079
1.47145	-0.0002	-2.877042982
1.4653	-0.0002	-2.874275993
1.46205	-0.000175	-2.869945796
1.46575	-0.0002	-2.850040124
1.4754	-0.0002	-2.848191966
1.46595	-0.0002	-2.845279852
1.46795	-0.000175	-2.833630431
1.47715	-0.000225	-2.848865198
1.4757	-0.00025	-2.850057412
1.4861	-0.000225	-2.850870315
1.48385	-0.000225	-2.849746263
1.48005	-0.000225	-2.852151545
1.48495	-0.000225	-2.850731902
1.4825	-0.000225	-2.850783804
1.4779	-0.0002	-2.84129592
1.46555	-0.0002	-2.837430223
1.46305	-0.0002	-2.842599254
1.4626	-0.0002	-2.846829626
1.4691	-0.000175	-2.847381236
1.4603	-0.0001625	-2.850455133
1.4536	-0.0001625	-2.851458784
1.4678	-0.0001625	-2.851805105
1.46895	-0.0002	-2.853642608
1.4664	-0.000225	-2.85437161
1.45495	-0.000225	-2.854111191
1.447	-0.000225	-2.853781424
1.44815	-0.0002125	-2.855240163
1.44345	-0.000225	-2.854927397
1.4468	-0.0001875	-2.845951126
1.44245	-0.0001875	-2.85277544
1.44045	-0.00015	-2.854597361
1.43865	-0.0001375	-2.855726883
1.43055	-0.000175	-2.856979536
1.42275	-0.000175	-2.855848599
1.42415	-0.000175	-2.853521159
1.41455	-0.000175	-2.852914137
1.42485	-0.0001875	-2.851822424
1.42815	-0.0002375	-2.850524318
1.4196	-0.0002125	-2.850264899
1.41575	-0.0002	-2.849867254
1.42245	-0.0001875	-2.847846894
1.41705	-0.0001875	-2.845658464
1.42375	-0.0002125	-2.848830662
1.4163	-0.0002125	-2.846864093
1.40895	-0.0002	-2.846450571
1.40645	-0.0002	-2.847898647
1.41425	-0.0002	-2.85163193
1.4135	-0.0002	-2.854163269
1.41465	-0.0002	-2.856892495
1.41515	-0.0002	-2.854163269
1.4242	-0.000225	-2.856283424
1.4226	-0.0002	-2.825348354
1.41525	-0.000175	-2.861218863
1.41215	-0.00015	-2.885891808
1.4124	-0.000125	-2.879283461
1.40945	-0.000125	-2.868395025
1.4093	-0.000125	-2.868553516
1.40855	-0.000125	-2.859175462
1.39565	-0.0001	-2.847019208
1.38695	-0.0001	-2.819428789
1.38675	-0.00015	-2.790117457
1.38665	-0.00015	-2.841844485
1.3882	-0.0002	-2.849072437
1.38865	-0.0002	-2.844454287
1.3836	-0.0002125	-2.844058946
1.3793	-0.0002125	-2.842976852
1.37655	-0.0002125	-2.840422266
1.36925	-0.0002125	-2.843543517
1.3649	-0.000225	-2.847208826
1.3587	-0.0002375	-2.814861769
1.3612	-0.0002625	-2.794572607
1.3633	-0.00025	-2.79292205
1.36375	-0.000275	-2.822922477
1.3647	-0.0001	-2.84429957
1.36425	-7.50E-05	-2.846140541
1.3641	-7.50E-05	-2.844901384
1.36385	-7.50E-05	-2.844901384
1.35755	-6.25E-05	-2.846329992
1.35165	-6.25E-05	-2.8450906
1.34885	-5.00E-05	-2.841844485
1.34815	-5.00E-05	-2.825264024
1.3512	-5.00E-05	-2.814494637
1.3402	-5.00E-05	-2.834106743
1.347	-5.00E-05	-2.830065304
1.35705	-5.00E-05	-2.820871815
1.36155	-5.00E-05	-2.783027012
1.3677	-5.00E-05	-2.734907655
1.3705	-5.00E-05	-2.810315512
1.38175	-3.75E-05	-2.846657311
1.3764	-2.50E-05	-2.846088879
1.3796	-2.50E-05	-2.845383096
1.3765	-2.50E-05	-2.847208826
1.36735	-2.50E-05	-2.848796127
1.3675	-1.25E-05	-2.85421535
1.36885	-1.25E-05	-2.851216432
1.3683	-1.25E-05	-2.851199123
1.36565	-1.25E-05	-2.851649246
1.3719	-1.25E-05	-2.851960988
1.37055	-1.25E-05	-2.851528039
1.38245	-1.25E-05	-2.851528039
1.38175	-1.25E-05	-2.851095277
1.3832	-1.25E-05	-2.851043358
1.3821	-1.25E-05	-2.848606209
1.38085	-1.25E-05	-2.847864145
1.37865	-1.25E-05	-2.847812393
1.37735	-1.25E-05	-2.846881327
1.3774	0	-2.847105393
1.37705	0	-2.846674541
1.37755	-1.25E-05	-2.846329992
1.37195	-1.25E-05	-2.846726233
1.36265	-1.25E-05	-2.84524544
1.36315	-1.25E-05	-2.843835561
1.36	-1.25E-05	-2.844660615
1.3624	-1.25E-05	-2.879906708
1.36105	-1.25E-05	-2.746874193
1.363	-1.25E-05	-2.737885892
1.3505	-1.25E-05	-2.740036347
1.3465	-1.25E-05	-2.826850629
1.34305	-1.25E-05	-2.899186494
1.346	-1.25E-05	-2.896049848
1.3452	-1.25E-05	-2.89241785
1.343	-1.25E-05	-2.892598235
1.33985	-2.50E-05	-2.892399813
1.3418	0	-2.89249
1.34105	2.50E-05	-2.890741826
1.33945	1.25E-05	-2.889913863
1.33645	0	-2.890165779
1.3313	0	-2.890147783
1.33055	0	-2.889392238
1.3317	1.25E-05	-2.888044468
1.33445	1.25E-05	-2.887039317
1.3359	1.25E-05	-2.887021377
1.34585	1.25E-05	-2.88513947
1.34925	1.25E-05	-2.891480372
1.35245	1.25E-05	-2.899222813
1.3483	1.25E-05	-2.895597388
1.3419	1.25E-05	-2.892742566
1.3455	1.25E-05	-2.891534434
1.343	1.25E-05	-2.88833184
1.34845	1.25E-05	-2.887452024
1.3455	1.25E-05	-2.886626779
1.3455	1.25E-05	-2.886626779
1.34355	1.25E-05	-2.887272565
1.3489	0	-2.886465398
1.34625	1.25E-05	-2.892021117
1.34585	1.25E-05	-2.893139585
1.34945	1.25E-05	-2.893103486
1.34915	1.25E-05	-2.890669802
1.35755	1.25E-05	-2.892363741
1.3598	1.25E-05	-2.890363758
1.35385	1.25E-05	-2.889769939
1.35215	1.25E-05	-2.888655232
1.3514	1.25E-05	-2.886662645
1.35515	1.25E-05	-2.945780879
1.35265	1.25E-05	-2.943614319
1.36225	0	-2.944373981
1.3587	0	-2.944373981
1.3565	5.00E-06	-2.941982998
1.35955	1.25E-05	-2.941225149
1.36475	1.25E-05	-2.938690533
1.36475	1.25E-05	-2.938690533
1.36585	1.25E-05	-2.940430026
1.36055	1.25E-05	-2.939522087
1.36605	1.25E-05	-2.941509275
1.3623	1.25E-05	-2.943348574
1.3566	1.25E-05	-2.942001951
1.35935	1.25E-05	-2.941717685
1.3608	2.50E-05	-2.942551761
1.35835	1.25E-05	-2.940619284
1.35705	3.75E-05	-2.936954061
1.35485	3.75E-05	-2.936369624
1.35125	3.75E-05	-2.935371216
1.34955	3.75E-05	-2.934260951
1.3439	3.75E-05	-2.934035286
1.3441	3.75E-05	-2.935164124
1.34355	3.75E-05	-2.929644952
1.34355	3.75E-05	-2.929644952
1.34355	3.75E-05	-2.929644952
1.33765	3.75E-05	-2.946066303
1.3373	3.75E-05	-2.943652289
1.33745	3.75E-05	-2.940430026
1.3312	3.75E-05	-2.9351453
1.33335	2.50E-05	-2.938388321
1.3368	2.50E-05	-2.938048442
1.33485	2.50E-05	-2.937746424
1.33335	2.50E-05	-2.938086201
1.3302	2.50E-05	-2.939408653
1.3359	2.50E-05	-2.93785967
1.3305	2.50E-05	-2.936595817
1.3291	5.00E-05	-2.935088828
1.3299	5.00E-05	-2.935258251
1.33065	3.75E-05	-2.93601159
1.32495	3.75E-05	-2.934825339
1.3226	3.75E-05	-2.932344414
1.31995	3.75E-05	-2.93245705
1.3186	3.75E-05	-2.932870157
1.31125	3.75E-05	-2.932306872
1.31365	2.50E-05	-2.930000714
1.3146	5.00E-05	-2.951351818
1.3107	5.00E-05	-2.944297989
1.3099	5.00E-05	-2.939711173
1.31715	5.00E-05	-2.937840795
1.31635	3.75E-05	-2.935427703
1.32115	5.00E-05	-2.934110502
1.32445	3.75E-05	-2.934411424
1.31695	6.25E-05	-2.933978877
1.31665	6.25E-05	-2.933602902
1.3108	6.25E-05	-2.933659289
1.31305	6.25E-05	-2.932795034
1.3153	6.25E-05	-2.932100413
1.31405	7.50E-05	-2.93302042
1.3124	8.75E-05	-2.933057989
1.31445	8.75E-05	-2.933057989
1.3125	8.75E-05	-2.93309556
1.30135	8.75E-05	-2.933189493
1.29615	8.75E-05	-2.933189493
1.2997	0.0001	-2.931556318
1.3037	0.0001	-2.928054934
1.3016	0.0001	-2.951390082
1.2951	0.0001	-2.939919209
1.29255	8.75E-05	-2.937104939
1.29745	8.75E-05	-2.937010638
1.30225	8.75E-05	-2.93669008
1.29945	7.50E-05	-2.933001636
1.2956	7.50E-05	-2.937161524
1.29355	7.50E-05	-2.93742563
1.2905	7.50E-05	-2.937387897
1.2976	0.0001	-2.937444498
1.2963	0.0001	-2.937312433
1.30335	0.0001	-2.935747857
1.29565	0.0001	-2.935182949
1.2945	0.0001	-2.935823202
1.2948	0.0001	-2.935917391
1.29485	0.0001	-2.936124639
1.29305	0.0001	-2.93563485
1.29345	0.0001	-2.9351453
1.2934	0.0001	-2.936501564
1.28875	0.0001	-2.949765138
1.29465	8.75E-05	-2.999238413
1.30015	8.75E-05	-2.987387191
1.30085	8.75E-05	-2.985267224
1.2992	8.75E-05	-2.982263388
1.309	7.50E-05	-2.981395537
1.31945	6.25E-05	-2.980252703
1.32765	6.25E-05	-2.980193626
1.31435	5.00E-05	-2.978914489
1.31435	5.00E-05	-2.978914489
1.31255	5.00E-05	-2.979780187
1.3164	5.00E-05	-2.980252703
1.3164	5.00E-05	-2.980252703
1.3164	5.00E-05	-2.980252703
1.3164	5.00E-05	-2.980252703
1.3184	5.00E-05	-2.980173935
1.31685	5.00E-05	-2.979740821
1.30675	3.75E-05	-2.978147791
1.30885	2.50E-05	-2.976341496
1.3169	1.25E-05	-2.979288221
1.3223	2.50E-05	-2.979032494
1.3241	2.50E-05	-2.977892355
1.32145	2.50E-05	-2.973559907
1.3317	2.50E-05	-2.972562772
1.32965	3.75E-05	-2.979603052
1.33155	3.75E-05	-2.992557319
1.33075	3.75E-05	-2.986812176
1.3324	2.50E-05	-2.984732988
1.33365	2.50E-05	-2.98423858
1.3257	2.50E-05	-2.980252703
1.31525	2.50E-05	-2.983369015
1.3151	2.50E-05	-2.982066083
1.31245	6.25E-05	-2.980725441
1.3092	6.25E-05	-2.980843661
1.29505	6.25E-05	-2.981099852
1.29325	6.25E-05	-2.982223924
1.28275	7.50E-05	-2.982776562
1.2817	7.50E-05	-2.982381789
1.28275	7.50E-05	-2.982105541
1.28065	8.75E-05	-2.984199038
1.28085	8.75E-05	-2.981691311
1.28115	8.75E-05	-2.977892355
1.28145	5.00E-05	-2.977362044
1.2857	5.00E-05	-2.97561597
1.27945	6.25E-05	-2.983250496
1.2757	5.00E-05	-3.048584677
1.28005	6.25E-05	-3.036908497
1.2711	8.75E-05	-3.037075237
1.27045	8.75E-05	-3.03818059
1.27675	0.0001	-3.037262852
1.2774	0.0001	-3.03167038
1.2765	7.50E-05	-3.018468801
1.27185	7.50E-05	-3.024399274
1.2724	0.0001	-3.027718419
1.26695	0.0001	-3.028958191
1.25885	5.00E-05	-3.028482764
1.25455	5.00E-05	-3.027202301
1.2552	5.00E-05	-3.026418311
1.2603	3.75E-05	-3.027780372
1.25965	3.75E-05	-3.032354765
1.25145	3.75E-05	-3.032852794
1.25385	3.75E-05	-3.036825138
1.2517	3.75E-05	-3.038389284
1.24935	3.75E-05	-3.036991864
1.2536	1.25E-05	-3.035971105
1.2548	0	-3.036408445
1.25375	-1.25E-05	-3.035554768
1.26025	-2.50E-05	-3.035242629
1.25875	-2.50E-05	-3.038890328
1.26885	-3.75E-05	-3.031214384
1.26885	-3.75E-05	-3.049154148
1.2738	-3.75E-05	-3.013550072
1.27445	-3.75E-05	-3.025346477
1.26665	-3.75E-05	-3.016506573
1.26895	-2.50E-05	-3.037054393
1.27095	-2.50E-05	-3.040834247
1.26755	-2.50E-05	-3.039078284
1.27405	-2.50E-05	-3.035783732
1.28025	-3.75E-05	-3.040374054
1.272	-5.00E-05	-3.041692446
1.27025	-6.25E-05	-3.040541373
1.27035	-6.25E-05	-3.038368413
1.26855	-6.25E-05	-3.038556271
1.26505	-6.25E-05	-3.039830462
1.275	-7.50E-05	-3.040687799
1.2676	-7.50E-05	-3.041001643
1.26885	-7.50E-05	-3.038639775
1.26915	-7.50E-05	-3.03434837
1.2668	-7.50E-05	-3.033184951
1.2731	-8.75E-05	-3.038013666
1.27885	-8.75E-05	-3.059694961
1.28065	-8.75E-05	-3.042781953
1.28655	-8.75E-05	-3.039684161
1.28045	-8.75E-05	-3.038785923
1.27995	-7.50E-05	-3.022014649
1.2832	-7.50E-05	-3.027966251
1.27565	-7.50E-05	-3.025016913
1.27895	-7.50E-05	-3.026335821
1.2747	-7.50E-05	-3.026335821
1.2795	-7.50E-05	-3.03503459
1.27965	-8.75E-05	-3.036075216
1.28135	-6.25E-05	-3.036012748
1.29205	-6.25E-05	-3.035450711
1.28205	-6.25E-05	-3.032790527
1.28615	-6.25E-05	-3.033558759
1.28525	-6.25E-05	-3.027718419
1.2787	-6.25E-05	-3.021214198
1.27445	-6.25E-05	-3.027264221
1.2767	-6.25E-05	-3.039140944
1.27725	-6.25E-05	-3.039140944
1.2883	-7.50E-05	-3.039746859
1.2839	-7.50E-05	-3.038952976
1.28595	-7.50E-05	-3.035596394
1.28925	-7.50E-05	-3.032458501
1.27915	-7.50E-05	-3.055779562
1.28105	-7.50E-05	-3.085131955
1.27435	-7.50E-05	-3.045216679
1.2762	-7.50E-05	-3.035325856
1.27655	-7.50E-05	-3.089889119
1.2734	-7.50E-05	-3.094646942
1.26155	-7.50E-05	-3.09612736
1.2625	-7.50E-05	-3.096901585
1.26255	-8.75E-05	-3.095839943
1.26865	-8.75E-05	-3.095464215
1.26465	-8.75E-05	-3.094382024
1.25645	-8.75E-05	-3.093720035
1.24925	-8.75E-05	-3.091648637
1.25195	-8.75E-05	-3.089911094
1.26345	-8.75E-05	-3.095375829
1.26945	-7.50E-05	-3.096923714
1.26875	-7.50E-05	-3.095773628
1.2749	-6.25E-05	-3.09387446
1.27385	-6.25E-05	-3.091230471
1.28215	-6.25E-05	-3.092221148
1.2752	-6.25E-05	-3.093102574
1.27155	-6.25E-05	-3.105502498
1.27985	-6.25E-05	-3.091252475
1.28025	-6.25E-05	-3.082772742
1.2786	-6.25E-05	-3.053488513
1.2538	-6.25E-05	-3.089339904
1.25275	-7.50E-05	-3.091780726
1.2595	-7.50E-05	-3.09274991
1.2551	-7.50E-05	-3.091868795
1.25165	-7.50E-05	-3.092727873
1.25745	-7.50E-05	-3.090614545
1.2643	-7.50E-05	-3.090108889
1.25725	-7.50E-05	-3.091604611
1.25535	-8.75E-05	-3.088988564
1.26395	-8.75E-05	-3.087365223
1.262	-8.75E-05	-3.08879099
1.2618	-8.75E-05	-3.085919598
1.2562	-8.75E-05	-3.084432348
1.25855	-8.75E-05	-3.082336461
1.26465	-8.75E-05	-3.081333736
1.2638	-8.75E-05	-3.082532764
1.27765	-0.0001	-3.087233716
1.2811	-0.0001	-3.07954876
1.2943	-0.0001	-3.081595219
1.29295	-0.0001	-3.083471188
1.28175	-0.0001	-3.081660601
1.28405	-0.0001	-3.074623977
1.2889	-0.0001	-3.079331297
1.2719	-0.0001	-3.079918554
1.2719	-0.0001	-3.079918554
1.2779	-0.0001	-3.084257523
1.2762	-0.0001	-3.084694643
1.28505	-0.0001	-3.088242377
1.28135	-0.0001	-3.090966456
1.2706	-0.0001	-3.091648637
1.2809	-0.0001	-3.092507526
1.27865	-8.75E-05	-3.132193669
1.2848	-7.50E-05	-3.100093289
1.2832	-7.50E-05	-3.1271174
1.28825	-7.50E-05	-3.084148273
1.2821	-8.75E-05	-3.127482396
1.27975	-7.50E-05	-3.12659295
1.27615	-6.25E-05	-3.084825817
1.27185	-6.25E-05	-3.11429061
1.27385	-7.50E-05	-3.112558267
1.2688	-7.50E-05	-3.114020437
1.261	-8.75E-05	-3.083471188
1.2643	-8.75E-05	-3.110178383
1.25965	-7.50E-05	-3.116793176
1.25965	-7.50E-05	-3.116793176
1.25385	-7.50E-05	-3.068539554
1.24405	-5.00E-05	-3.123633829
1.2403	-5.00E-05	-3.077788674
1.23665	-5.00E-05	-3.077332861
1.2338	-5.00E-05	-3.129240809
1.23065	-5.00E-05	-3.123247514
1.23325	-1.25E-05	-3.125704294
1.22815	-1.25E-05	-3.128121462
1.2086	-1.25E-05	-3.12581818
1.2086	-1.25E-05	-3.12581818
1.2086	-1.25E-05	-3.12581818
1.21105	0	-3.128395472
1.2128	-2.50E-05	-3.111637074
1.21045	-5.00E-05	-3.074732192
1.21105	-7.50E-05	-3.126684139
1.22295	-0.0001	-3.108274069
1.22695	-0.0001	-3.06772249
1.22615	-0.0001	-3.072354172
1.2114	-7.50E-05	-3.068066435
1.21005	-5.00E-05	-3.046436268
1.21405	-5.00E-05	-3.122293727
1.1999	-6.25E-05	-3.128829475
1.20865	-6.25E-05	-3.124247696
1.2029	-6.25E-05	-3.118216342
1.2014	-6.25E-05	-3.130201248
1.19825	-6.25E-05	-3.130452945
1.20865	-8.75E-05	-3.13100232
1.2093	-0.0001125	-3.126023208
1.2174	-0.0001375	-3.11681575
1.21705	-0.0001375	-3.057139702
1.21545	-0.0001375	-3.046246924
1.20345	-0.0001375	-3.079048667
1.20195	-0.0001375	-3.044418443
1.19255	-0.0001375	-3.045868343
1.1882	-0.0001375	-3.065468278
1.1922	-0.000125	-3.127163017
1.192	-0.0001125	-3.127573666
1.1884	-0.0001	-3.117425444
1.201	-0.0001	-3.116206427
1.20105	-0.0001	-3.051266125
1.1984	-0.0001	-3.03557558
1.1933	-0.0001	-3.048247367
1.19215	-0.0001	-3.067163831
1.18565	-0.0001	-3.130704704
1.1867	-0.0001	-3.128852322
1.19205	-0.0001	-3.113007938
1.18825	-0.0001	-3.130842054
1.1899	-0.0001	-3.126912147
1.19465	-7.50E-05	-3.130109738
1.19235	-7.50E-05	-3.133294637
1.18845	-7.50E-05	-3.130407177
1.18985	-7.50E-05	-3.117538391
1.1871	-7.50E-05	-3.117199588
1.1907	-0.0001125	-3.12620549
1.1912	-0.0001125	-3.130407177
1.1952	-0.000125	-3.079483516
1.19525	-0.0001625	-3.089735308
1.19515	-0.0001625	-3.130544486
1.1982	-0.0001625	-3.097255716
1.2003	-0.00015	-3.12953799
1.20875	-0.00015	-3.128692401
1.21	-0.0002125	-3.121567642
1.21445	-0.000175	-3.057522575
1.20865	-0.0001125	-3.07179292
1.21365	-8.75E-05	-3.095817837
1.22475	-6.25E-05	-3.105301634
1.2264	-5.00E-05	-3.127391135
1.22765	-2.50E-05	-3.131529087
1.22825	-1.25E-05	-3.131781118
1.20945	-1.25E-05	-3.120570136
1.21135	-2.50E-05	-3.131758204
1.21035	-1.25E-05	-3.132789876
1.20655	-2.50E-05	-3.132056133
1.21195	-3.75E-05	-3.129720914
1.2077	-5.00E-05	-3.12745958
1.2037	-5.00E-05	-3.089603489
1.2098	-3.75E-05	-3.111300264
1.20685	-3.75E-05	-3.086576441
1.2076	-6.25E-05	-3.119460447
1.21475	-6.25E-05	-3.12613713
1.20915	-5.00E-05	-3.06108179
1.2087	-5.00E-05	-3.061508894
1.1977	-3.75E-05	-3.059886868
1.18445	-7.50E-05	-3.043180339
1.18445	-7.50E-05	-3.043180339
1.18445	-7.50E-05	-3.043180339
1.1915	-7.50E-05	-3.048331684
1.1866	-7.50E-05	-3.047552022
1.1866	-7.50E-05	-3.047552022
1.1866	-7.50E-05	-3.047552022
1.1866	-7.50E-05	-3.047552022
1.18145	-7.50E-05	-3.053022461
1.18875	-7.50E-05	-3.08712414
1.19945	-7.50E-05	-3.072008749
1.2004	-7.50E-05	-3.05291657
1.19495	-7.50E-05	-3.058246179
1.2032	-7.50E-05	-3.062684372
1.19345	-7.50E-05	-3.096835199
1.1954	-7.50E-05	-3.128281292
1.18325	-7.50E-05	-3.130544486
1.18275	-7.50E-05	-3.072894135
1.17235	-7.50E-05	-3.060846961
1.17775	-7.50E-05	-3.055015296
1.17605	-7.50E-05	-3.053319014
1.1693	-7.50E-05	-3.063390322
1.1714	-5.00E-05	-3.125681518
